box,date,time,pick_time
1660,2014-01-09,20:19:09.612525,12138.128000
1661,2014-01-09,20:19:20.933435,11320.910000
1662,2014-01-09,20:19:30.968405,10034.970000
1663,2014-01-09,20:19:43.410600,12442.195000
1664,2014-01-09,20:19:55.054952,11644.352000
1665,2014-01-09,20:20:06.136440,11081.488000
1666,2014-01-09,20:20:19.272419,13135.979000
1667,2014-01-09,20:20:31.179871,11907.452000
1668,2014-01-09,20:20:43.175997,11996.126000
1669,2014-01-09,20:20:53.304433,10128.436000
1670,2014-01-09,20:21:05.757695,12453.262000
1671,2014-01-09,20:21:17.333062,11575.367000
1672,2014-01-09,20:21:28.650796,11317.734000
1673,2014-01-09,20:21:41.326906,12676.110000
1674,2014-01-09,20:21:51.736009,10409.103000
1675,2014-01-09,20:22:03.235499,11499.490000
1676,2014-01-09,20:22:14.848981,11613.482000
1677,2014-01-09,20:22:23.408548,8559.567000
1678,2014-01-09,20:22:32.891443,9482.895000
1679,2014-01-09,20:22:42.661665,9770.222000
1680,2014-01-09,20:22:52.690153,10028.488000
1681,2014-01-09,20:23:02.368715,9678.562000
1682,2014-01-09,20:23:11.226499,8857.784000
1683,2014-01-09,20:23:21.041257,9814.758000
1684,2014-01-09,20:23:30.234759,9193.502000
1685,2014-01-09,20:23:39.093912,8859.153000
1686,2014-01-09,20:23:48.152305,9058.393000
1687,2014-01-09,20:23:57.286175,9133.870000
1688,2014-01-09,20:24:06.837528,9551.353000
1689,2014-01-09,20:24:16.286365,9448.837000
1690,2014-01-09,20:24:26.302591,10016.226000
1691,2014-01-09,20:24:35.953212,9650.621000
1692,2014-01-09,20:24:44.989802,9036.590000
1693,2014-01-09,20:24:53.799529,8809.727000
1694,2014-01-09,20:25:03.189265,9389.736000
1695,2014-01-09,20:25:13.077368,9888.103000
1696,2014-01-09,20:25:50.781666,37704.298000
1697,2014-01-09,20:26:02.637890,11856.224000
1698,2014-01-09,20:26:12.030311,9392.421000
1699,2014-01-09,20:26:22.212799,10182.488000
1700,2014-01-09,20:26:32.388222,10175.423000
1701,2014-01-09,20:26:41.477123,9088.901000
1702,2014-01-09,20:55:07.629742,1706152.619000
1703,2014-01-09,20:55:17.200318,9570.576000
1704,2014-01-09,20:55:28.786699,11586.381000
1705,2014-01-09,20:55:39.401245,10614.546000
1706,2014-01-09,20:55:48.468836,9067.591000
1707,2014-01-09,20:55:57.242617,8773.781000
1708,2014-01-09,20:56:05.932384,8689.767000
1709,2014-01-09,20:56:15.480879,9548.495000
1710,2014-01-09,20:56:24.504584,9023.705000
1711,2014-01-09,20:56:33.780703,9276.119000
1712,2014-01-09,20:56:43.164912,9384.209000
1713,2014-01-09,20:56:52.653631,9488.719000
1714,2014-01-09,20:57:01.543305,8889.674000
1715,2014-01-09,20:57:11.411940,9868.635000
1716,2014-01-09,21:01:58.305427,26346.060000
1717,2014-01-09,21:02:07.957127,9651.700000
1718,2014-01-09,21:02:18.781506,10824.379000
1719,2014-01-09,21:02:28.830964,10049.458000
1720,2014-01-09,21:02:38.060720,9229.756000
1721,2014-01-09,21:02:48.127264,10066.544000
1722,2014-01-09,21:02:57.104041,8976.777000
1723,2014-01-09,21:03:06.701668,9597.627000
1724,2014-01-09,21:03:16.918128,10216.460000
1725,2014-01-09,21:03:26.839742,9921.614000
1726,2014-01-09,21:03:35.858369,9018.627000
1727,2014-01-09,21:04:15.550882,39692.513000
1728,2014-01-09,21:04:25.161285,9610.403000
1729,2014-01-09,21:04:34.926818,9765.533000
1730,2014-01-09,21:04:44.339476,9412.658000
1731,2014-01-09,21:04:53.554365,9214.889000
1732,2014-01-09,21:05:03.635733,10081.368000
1733,2014-01-09,21:05:14.198229,10562.496000
1734,2014-01-09,21:05:22.753914,8555.685000
1735,2014-01-09,21:05:31.451667,8697.753000
1736,2014-01-09,21:05:41.264280,9812.613000
1737,2014-01-09,21:07:00.608925,79344.645000
1738,2014-01-09,21:07:12.278349,11669.424000
1739,2014-01-09,21:07:23.903469,11625.120000
1740,2014-01-09,21:07:36.431702,12528.233000
1741,2014-01-09,21:07:47.261064,10829.362000
1742,2014-01-09,21:07:58.000568,10739.504000
1743,2014-01-09,21:08:09.377916,11377.348000
1744,2014-01-09,21:08:20.386246,11008.330000
1745,2014-01-09,21:08:30.383235,9996.989000
1746,2014-01-09,21:08:41.308239,10925.004000
1747,2014-01-09,21:08:52.210737,10902.498000
1748,2014-01-09,21:09:03.496291,11285.554000
1749,2014-01-09,21:09:14.738441,11242.150000
1750,2014-01-09,21:09:25.526840,10788.399000
1751,2014-01-09,21:09:40.909687,15382.847000
1752,2014-01-09,21:09:52.341984,11432.297000
1753,2014-01-09,21:10:02.613390,10271.406000
1754,2014-01-09,21:10:12.588429,9975.039000
1755,2014-01-09,21:10:37.924810,25336.381000
1756,2014-01-09,21:11:41.300240,63375.430000
1757,2014-01-09,21:11:51.457760,10157.520000
1758,2014-01-09,21:12:01.440334,9982.574000
1759,2014-01-09,21:12:10.331062,8890.728000
1760,2014-01-09,21:12:23.567093,13236.031000
1761,2014-01-09,21:12:32.828828,9261.735000
1762,2014-01-09,21:12:42.050538,9221.710000
1763,2014-01-09,21:12:51.854392,9803.854000
1764,2014-01-09,21:13:02.857412,11003.020000
1765,2014-01-09,21:13:14.127860,11270.448000
1766,2014-01-09,21:16:11.392533,177264.673000
1767,2014-01-09,21:16:20.723654,9331.121000
1768,2014-01-09,21:16:29.927395,9203.741000
1769,2014-01-09,21:16:39.777858,9850.463000
1770,2014-01-09,21:16:49.417564,9639.706000
1771,2014-01-09,21:16:58.574420,9156.856000
1772,2014-01-09,21:17:07.485941,8911.521000
1773,2014-01-09,21:17:16.691668,9205.727000
1774,2014-01-09,21:17:26.743221,10051.553000
1775,2014-01-09,21:17:36.803608,10060.387000
1776,2014-01-09,21:18:23.199850,46396.242000
1777,2014-01-09,21:18:31.948614,8748.764000
1778,2014-01-09,21:18:40.796327,8847.713000
1779,2014-01-09,21:18:49.883015,9086.688000
1780,2014-01-09,21:18:59.739631,9856.616000
1781,2014-01-09,21:19:11.028219,11288.588000
1782,2014-01-09,21:19:59.537115,48508.896000
1783,2014-01-09,21:20:09.257660,9720.545000
1784,2014-01-09,21:20:19.573187,10315.527000
1785,2014-01-09,21:20:30.117522,10544.335000
1786,2014-01-09,21:20:40.043664,9926.142000
1787,2014-01-09,21:20:50.732675,10689.011000
1788,2014-01-09,21:21:00.583071,9850.396000
1789,2014-01-09,21:21:09.587916,9004.845000
1790,2014-01-09,21:21:23.064781,13476.865000
1791,2014-01-09,21:21:32.641469,9576.688000
1792,2014-01-09,21:21:42.395076,9753.607000
1793,2014-01-09,21:21:52.760484,10365.408000
1794,2014-01-09,21:22:02.722235,9961.751000
1795,2014-01-09,21:22:11.609770,8887.535000
1796,2014-01-09,21:22:20.379471,8769.701000
1797,2014-01-09,21:22:29.838106,9458.635000
1798,2014-01-09,21:22:39.533795,9695.689000
1799,2014-01-09,21:22:48.576367,9042.572000
1800,2014-01-09,21:22:57.534136,8957.769000
1801,2014-01-09,21:23:06.946964,9412.828000
1802,2014-01-09,21:23:16.850380,9903.416000
1803,2014-01-09,21:23:26.184187,9333.807000
1804,2014-01-09,21:23:34.818818,8634.631000
1805,2014-01-09,21:23:44.052318,9233.500000
1806,2014-01-09,21:23:53.858952,9806.634000
1807,2014-01-09,21:24:40.464398,46605.446000
1808,2014-01-09,21:24:50.893811,10429.413000
1809,2014-01-09,21:25:04.435685,13541.874000
1810,2014-01-09,21:25:17.993746,13558.061000
1811,2014-01-09,21:25:27.877405,9883.659000
1812,2014-01-09,21:25:38.615800,10738.395000
1813,2014-01-09,21:25:50.904347,12288.547000
1814,2014-01-09,21:26:01.333687,10429.340000
1815,2014-01-09,21:26:11.569211,10235.524000
1816,2014-01-09,21:26:22.355554,10786.343000
1817,2014-01-09,21:26:56.626640,34271.086000
1818,2014-01-09,21:27:07.914797,11288.157000
1819,2014-01-09,21:27:20.225996,12311.199000
1820,2014-01-09,21:27:31.849332,11623.336000
1821,2014-01-09,21:27:43.455702,11606.370000
1822,2014-01-09,21:27:52.828669,9372.967000
1823,2014-01-09,21:28:04.620750,11792.081000
1824,2014-01-09,21:28:17.323696,12702.946000
1825,2014-01-09,21:28:28.757186,11433.490000
1826,2014-01-09,21:28:39.317105,10559.919000
1827,2014-01-09,21:28:49.451123,10134.018000
1828,2014-01-09,21:28:59.647653,10196.530000
1829,2014-01-09,21:29:09.282211,9634.558000
1830,2014-01-09,21:29:19.112727,9830.516000
1831,2014-01-09,21:29:30.641756,11529.029000
1832,2014-01-09,21:29:39.738930,9097.174000
1833,2014-01-09,21:30:07.260857,27521.927000
1834,2014-01-09,21:30:16.521344,9260.487000
1835,2014-01-09,21:30:35.743659,19222.315000
1836,2014-01-09,21:30:45.136280,9392.621000
1837,2014-01-09,21:30:54.092964,8956.684000
1838,2014-01-09,21:31:04.304525,10211.561000
1839,2014-01-09,21:31:13.514268,9209.743000
1840,2014-01-09,21:31:22.880797,9366.529000
1841,2014-01-09,21:31:32.029457,9148.660000
1842,2014-01-09,21:31:41.240305,9210.848000
1843,2014-01-09,21:31:50.508983,9268.678000
1844,2014-01-09,21:32:00.080381,9571.398000
1845,2014-01-09,21:32:10.304015,10223.634000
1846,2014-01-09,21:32:19.289600,8985.585000
1847,2014-01-09,21:32:28.056401,8766.801000
1848,2014-01-09,21:32:39.970622,11914.221000
1849,2014-01-09,21:32:49.688232,9717.610000
1850,2014-01-09,21:32:59.148118,9459.886000
1851,2014-01-09,21:34:12.879215,73731.097000
1852,2014-01-09,21:34:24.254802,11375.587000
1853,2014-01-09,21:34:34.841288,10586.486000
1854,2014-01-09,21:34:45.587406,10746.118000
1855,2014-01-09,21:34:56.455392,10867.986000
1856,2014-01-09,21:35:07.904204,11448.812000
1857,2014-01-09,21:35:18.114785,10210.581000
1858,2014-01-09,21:35:28.872165,10757.380000
1859,2014-01-09,21:35:37.684796,8812.631000
1860,2014-01-09,21:35:46.679861,8995.065000
1861,2014-01-09,21:35:55.826243,9146.382000
1862,2014-01-09,21:36:04.840062,9013.819000
1863,2014-01-09,21:36:13.878578,9038.516000
1864,2014-01-09,21:36:22.703334,8824.756000
1865,2014-01-09,21:36:32.136931,9433.597000
1866,2014-01-09,21:36:42.011600,9874.669000
1867,2014-01-09,21:36:51.585176,9573.576000
1868,2014-01-09,21:37:00.991870,9406.694000
1869,2014-01-09,21:37:09.957549,8965.679000
1870,2014-01-09,21:37:19.256144,9298.595000
1871,2014-01-09,21:37:29.745867,10489.723000
1872,2014-01-09,21:37:39.430238,9684.371000
1873,2014-01-09,21:37:48.975790,9545.552000
1874,2014-01-09,21:37:58.124498,9148.708000
1875,2014-01-09,21:38:07.477975,9353.477000
1876,2014-01-09,21:38:17.425615,9947.640000
1877,2014-01-09,21:38:26.980248,9554.633000
1878,2014-01-09,21:38:36.820004,9839.756000
1879,2014-01-09,21:38:45.818541,8998.537000
1880,2014-01-09,21:38:54.813530,8994.989000
1881,2014-01-09,21:39:42.151299,47337.769000
1882,2014-01-09,21:39:51.002052,8850.753000
1883,2014-01-09,21:39:59.698710,8696.658000
1884,2014-01-09,21:40:08.507464,8808.754000
1885,2014-01-09,21:40:18.218233,9710.769000
1886,2014-01-09,21:40:28.013741,9795.508000
1887,2014-01-09,21:41:06.188382,38174.641000
1888,2014-01-09,21:41:17.940552,11752.170000
1889,2014-01-09,21:41:29.640838,11700.286000
1890,2014-01-09,21:41:40.679201,11038.363000
1891,2014-01-09,21:41:50.764637,10085.436000
1892,2014-01-09,21:42:01.093173,10328.536000
1893,2014-01-09,21:42:10.918835,9825.662000
1894,2014-01-09,21:42:20.576367,9657.532000
1895,2014-01-09,21:42:30.521990,9945.623000
1896,2014-01-09,21:42:40.212448,9690.458000
1897,2014-01-09,21:42:50.161100,9948.652000
1898,2014-01-09,21:42:59.779094,9617.994000
1899,2014-01-09,21:43:09.581284,9802.190000
1900,2014-01-09,21:43:18.777922,9196.638000
1901,2014-01-09,21:43:27.435747,8657.825000
1902,2014-01-09,21:43:36.888204,9452.457000
1903,2014-01-09,21:43:48.171654,11283.450000
1904,2014-01-09,21:43:57.678315,9506.661000
1905,2014-01-09,21:44:06.303062,8624.747000
1906,2014-01-09,21:44:15.292727,8989.665000
1907,2014-01-09,21:45:06.606326,51313.599000
1908,2014-01-09,21:45:18.249595,11643.269000
1909,2014-01-09,21:45:28.684215,10434.620000
1910,2014-01-09,21:45:41.502316,12818.101000
1911,2014-01-09,21:45:52.978799,11476.483000
1912,2014-01-09,21:46:03.503087,10524.288000
1913,2014-01-09,21:46:15.106410,11603.323000
1914,2014-01-09,21:46:26.236781,11130.371000
1915,2014-01-09,21:46:37.089647,10852.866000
1916,2014-01-09,21:46:47.750624,10660.977000
1917,2014-01-09,21:46:59.202062,11451.438000
1918,2014-01-09,21:47:12.178099,12976.037000
1919,2014-01-09,21:47:24.473351,12295.252000
1920,2014-01-09,21:47:34.836029,10362.678000
1921,2014-01-09,21:47:44.483421,9647.392000
1922,2014-01-09,21:47:53.567135,9083.714000
1923,2014-01-09,21:48:02.698686,9131.551000
1924,2014-01-09,21:48:11.685422,8986.736000
1925,2014-01-09,21:48:20.622119,8936.697000
1926,2014-01-09,21:48:29.607757,8985.638000
1927,2014-01-09,21:48:39.301461,9693.704000
1928,2014-01-09,21:48:49.080000,9778.539000
1929,2014-01-09,21:49:03.599972,14519.972000
1930,2014-01-09,21:49:12.628521,9028.549000
1931,2014-01-09,21:49:21.890193,9261.672000
1932,2014-01-09,21:49:30.721861,8831.668000
1933,2014-01-09,21:51:04.615381,93893.520000
1934,2014-01-09,21:51:13.601196,8985.815000
1935,2014-01-09,21:51:22.982780,9381.584000
1936,2014-01-09,21:51:32.630360,9647.580000
1937,2014-01-09,21:51:42.257371,9627.011000
1938,2014-01-09,21:51:50.611828,8354.457000
1939,2014-01-09,21:51:59.322507,8710.679000
1940,2014-01-09,21:52:08.669704,9347.197000
1941,2014-01-09,21:52:18.450919,9781.215000
1942,2014-01-09,21:52:28.335582,9884.663000
1943,2014-01-09,21:53:08.206723,39871.141000
1944,2014-01-09,21:53:20.031977,11825.254000
1945,2014-01-09,21:53:30.625458,10593.481000
1946,2014-01-09,21:53:41.245802,10620.344000
1947,2014-01-09,21:53:52.338335,11092.533000
1948,2014-01-09,21:54:04.188931,11850.596000
1949,2014-01-09,21:54:14.815514,10626.583000
1950,2014-01-09,21:54:26.470650,11655.136000
1951,2014-01-09,21:54:37.984674,11514.024000
1952,2014-01-09,21:54:49.017402,11032.728000
1953,2014-01-09,21:55:00.529594,11512.192000
1954,2014-01-09,21:55:13.345749,12816.155000
1955,2014-01-09,21:55:28.713411,15367.662000
1956,2014-01-09,21:55:39.362829,10649.418000
1957,2014-01-09,21:55:51.011277,11648.448000
1958,2014-01-09,21:56:02.897510,11886.233000
1959,2014-01-09,21:56:11.781260,8883.750000
1960,2014-01-09,21:56:20.765887,8984.627000
1961,2014-01-09,21:56:30.937031,10171.144000
1962,2014-01-09,21:56:49.011744,18074.713000
1963,2014-01-09,21:56:58.693467,9681.723000
1964,2014-01-09,21:57:07.680045,8986.578000
1965,2014-01-09,21:57:17.341653,9661.608000
1966,2014-01-09,21:57:26.972278,9630.625000
1967,2014-01-09,21:57:36.023010,9050.732000
1968,2014-01-09,21:57:50.092055,14069.045000
1969,2014-01-09,21:57:58.888668,8796.613000
1970,2014-01-09,21:58:08.863281,9974.613000
1971,2014-01-09,21:59:06.237317,57374.036000
1972,2014-01-09,21:59:16.127550,9890.233000
1973,2014-01-09,21:59:27.681937,11554.387000
1974,2014-01-09,21:59:38.416340,10734.403000
1975,2014-01-09,21:59:48.221941,9805.601000
1976,2014-01-09,21:59:57.458757,9236.816000
1977,2014-01-09,22:00:07.209388,9750.631000
1978,2014-01-09,22:00:22.794946,15585.558000
1979,2014-01-09,22:00:32.818492,10023.546000
1980,2014-01-09,22:00:42.157182,9338.690000
1981,2014-01-09,22:00:51.696363,9539.181000
1982,2014-01-09,22:01:04.175228,12478.865000
1983,2014-01-09,22:01:13.258836,9083.608000
1984,2014-01-09,22:01:22.963232,9704.396000
1985,2014-01-09,22:01:31.509182,8545.950000
1986,2014-01-09,22:01:41.607571,10098.389000
1987,2014-01-09,22:01:50.939415,9331.844000
1988,2014-01-09,22:02:00.114005,9174.590000
1989,2014-01-09,22:02:14.049969,13935.964000
1990,2014-01-09,22:06:38.558758,264508.789000
1991,2014-01-09,22:06:47.193503,8634.745000
1992,2014-01-09,22:06:56.021272,8827.769000
1993,2014-01-09,22:07:05.621141,9599.869000
1994,2014-01-09,22:20:23.748976,11217.683000
1995,2014-01-09,22:20:34.092230,10343.254000
1996,2014-01-09,22:20:43.633819,9541.589000
1997,2014-01-09,22:20:53.610434,9976.615000
1998,2014-01-09,22:21:02.718154,9107.720000
1999,2014-01-09,22:21:13.406518,10688.364000
2000,2014-01-09,22:21:23.602043,10195.525000
2001,2014-01-09,22:21:32.941657,9339.614000
2002,2014-01-09,22:21:41.882414,8940.757000
2003,2014-01-09,22:21:51.714963,9832.549000
2004,2014-01-09,22:22:00.210064,8495.101000
2005,2014-01-09,22:22:09.190496,8980.432000
2006,2014-01-09,22:22:18.989132,9798.636000
2007,2014-01-09,22:22:28.090652,9101.520000
2008,2014-01-09,22:22:37.135487,9044.835000
2009,2014-01-09,22:22:47.358880,10223.393000
2010,2014-01-09,22:22:57.578712,10219.832000
2011,2014-01-09,22:23:06.766109,9187.397000
2012,2014-01-09,22:23:16.698999,9932.890000
2013,2014-01-09,22:24:02.797729,46098.730000
2014,2014-01-09,22:24:13.100546,10302.817000
2015,2014-01-09,22:24:22.152231,9051.685000
2016,2014-01-09,22:24:36.151289,13999.058000
2017,2014-01-09,22:24:47.615608,11464.319000
2018,2014-01-09,22:24:58.762990,11147.382000
2019,2014-01-09,22:25:10.077322,11314.332000
2020,2014-01-09,22:25:21.880666,11803.344000
2021,2014-01-09,22:25:33.612023,11731.357000
2022,2014-01-09,22:25:44.625467,11013.444000
2023,2014-01-09,22:25:55.671244,11045.777000
2024,2014-01-09,22:32:15.236789,379565.545000
2025,2014-01-09,22:32:25.104385,9867.596000
2026,2014-01-09,22:32:36.244871,11140.486000
2027,2014-01-09,22:32:47.217292,10972.421000
2028,2014-01-09,22:32:58.133578,10916.286000
2029,2014-01-09,22:33:09.866136,11732.558000
2030,2014-01-09,22:33:21.038210,11172.074000
2031,2014-01-09,22:33:35.506465,14468.255000
2032,2014-01-09,22:33:46.806582,11300.117000
2033,2014-01-09,22:33:58.057922,11251.340000
2034,2014-01-09,22:34:09.895371,11837.449000
2035,2014-01-09,22:34:20.559597,10664.226000
2036,2014-01-09,22:34:29.406346,8846.749000
2037,2014-01-09,22:34:38.148028,8741.682000
2038,2014-01-09,22:34:47.147669,8999.641000
2039,2014-01-09,22:34:56.290434,9142.765000
2040,2014-01-09,22:35:05.868119,9577.685000
2041,2014-01-09,22:35:15.707855,9839.736000
2042,2014-01-09,22:35:26.683074,10975.219000
2043,2014-01-09,22:35:35.894192,9211.118000
2044,2014-01-09,22:35:46.577189,10682.997000
2045,2014-01-09,22:35:55.598821,9021.632000
2046,2014-01-09,22:36:05.179424,9580.603000
2047,2014-01-09,22:36:14.409136,9229.712000
2048,2014-01-09,22:36:24.557744,10148.608000
2049,2014-01-09,22:36:34.018777,9461.033000
2050,2014-01-09,22:36:43.881890,9863.113000
2051,2014-01-09,22:36:54.979264,11097.374000
2052,2014-01-09,22:37:05.613739,10634.475000
2053,2014-01-09,22:37:15.316311,9702.572000
2054,2014-01-09,22:37:24.222100,8905.789000
2055,2014-01-09,22:37:33.121838,8899.738000
2056,2014-01-09,22:37:43.106254,9984.416000
2057,2014-01-09,22:37:52.761841,9655.587000
2058,2014-01-09,22:38:01.324551,8562.710000
2059,2014-01-09,22:38:11.310141,9985.590000
2060,2014-01-09,22:38:51.971294,40661.153000
2061,2014-01-09,22:39:02.050854,10079.560000
2062,2014-01-09,22:39:12.427296,10376.442000
2063,2014-01-09,22:39:23.619767,11192.471000
2064,2014-01-09,22:39:34.845096,11225.329000
2065,2014-01-09,22:39:44.795829,9950.733000
2066,2014-01-09,22:39:55.665244,10869.415000
2067,2014-01-09,22:40:05.124700,9459.456000
2068,2014-01-09,22:40:14.596259,9471.559000
2069,2014-01-09,22:40:24.871840,10275.581000
2070,2014-01-09,22:40:36.795487,11923.647000
2071,2014-01-09,22:40:46.704643,9909.156000
2072,2014-01-09,22:40:56.827170,10122.527000
2073,2014-01-09,22:41:08.922484,12095.314000
2074,2014-01-09,22:41:17.849212,8926.728000
2075,2014-01-09,22:41:27.750402,9901.190000
2076,2014-01-09,22:41:37.449373,9698.971000
2077,2014-01-09,22:41:46.992303,9542.930000
2078,2014-01-09,22:41:56.229593,9237.290000
2079,2014-01-09,22:42:05.358838,9129.245000
2080,2014-01-09,22:42:14.749952,9391.114000
2081,2014-01-09,22:42:26.085362,11335.410000
2082,2014-01-09,22:42:39.544399,13459.037000
2083,2014-01-09,22:42:48.228113,8683.714000
2084,2014-01-09,22:42:57.169949,8941.836000
2085,2014-01-09,22:43:06.933387,9763.438000
2086,2014-01-09,22:45:23.423689,136490.302000
2087,2014-01-09,22:45:34.022058,10598.369000
2088,2014-01-09,22:45:45.398520,11376.462000
2089,2014-01-09,22:45:56.180877,10782.357000
2090,2014-01-09,22:46:07.981817,11800.940000
2091,2014-01-09,22:46:19.230621,11248.804000
2092,2014-01-09,22:46:30.331046,11100.425000
2093,2014-01-09,22:46:41.061470,10730.424000
2094,2014-01-09,22:46:52.430452,11368.982000
2095,2014-01-09,22:47:04.195056,11764.604000
2096,2014-01-09,22:47:15.574649,11379.593000
2097,2014-01-09,22:47:26.205874,10631.225000
2098,2014-01-09,22:47:36.718995,10513.121000
2099,2014-01-09,22:47:47.618953,10899.958000
2100,2014-01-09,22:47:58.639193,11020.240000
2101,2014-01-09,22:48:35.181973,36542.780000
2102,2014-01-09,22:48:52.718362,17536.389000
2103,2014-01-09,22:49:02.794977,10076.615000
2104,2014-01-09,22:49:17.973764,15178.787000
2105,2014-01-09,22:49:29.359082,11385.318000
2106,2014-01-09,22:49:38.156703,8797.621000
2107,2014-01-09,22:49:47.017526,8860.823000
2108,2014-01-09,22:49:56.636732,9619.206000
2109,2014-01-09,22:50:08.114427,11477.695000
2110,2014-01-09,22:50:17.043126,8928.699000
2111,2014-01-09,22:50:25.869803,8826.677000
2112,2014-01-09,22:50:37.173322,11303.519000
2113,2014-01-09,22:50:46.899864,9726.542000
2114,2014-01-09,22:50:56.588382,9688.518000
2115,2014-01-09,22:51:06.445397,9857.015000
2116,2014-01-09,22:51:16.197596,9752.199000
2117,2014-01-09,22:51:25.072201,8874.605000
2118,2014-01-09,22:51:34.106960,9034.759000
2119,2014-01-09,22:51:44.346007,10239.047000
2120,2014-01-09,22:51:54.361232,10015.225000
2121,2014-01-09,22:52:05.632500,11271.268000
2122,2014-01-09,22:52:15.474901,9842.401000
2123,2014-01-09,22:52:24.742657,9267.756000
2124,2014-01-09,22:52:33.602489,8859.832000
2125,2014-01-09,22:52:42.944991,9342.502000
2126,2014-01-09,22:52:53.116572,10171.581000
2127,2014-01-09,22:54:04.270244,71153.672000
2128,2014-01-09,22:54:13.026278,8756.034000
2129,2014-01-09,22:54:24.306381,11280.103000
2130,2014-01-09,22:54:34.091061,9784.680000
2131,2014-01-09,22:54:46.094216,12003.155000
2132,2014-01-09,22:54:55.656862,9562.646000
2133,2014-01-09,22:57:06.946984,131290.122000
2134,2014-01-09,22:57:17.308351,10361.367000
2135,2014-01-09,22:57:30.556311,13247.960000
2136,2014-01-09,22:57:40.278221,9721.910000
2137,2014-01-09,22:57:50.198658,9920.437000
2138,2014-01-09,22:57:59.061391,8862.733000
2139,2014-01-09,22:58:08.404855,9343.464000
2140,2014-01-09,22:58:18.088474,9683.619000
2141,2014-01-09,22:58:28.824960,10736.486000
2142,2014-01-09,22:58:38.561531,9736.571000
2143,2014-01-09,22:58:48.184086,9622.555000
2144,2014-01-09,23:00:07.076111,78892.025000
2145,2014-01-09,23:00:20.278839,13202.728000
2146,2014-01-09,23:00:31.768294,11489.455000
2147,2014-01-09,23:00:42.751553,10983.259000
2148,2014-01-09,23:00:53.543042,10791.489000
2149,2014-01-09,23:01:10.798492,17255.450000
2150,2014-01-09,23:01:21.724087,10925.595000
2151,2014-01-09,23:01:32.634253,10910.166000
2152,2014-01-09,23:01:44.579725,11945.472000
2153,2014-01-09,23:01:56.671035,12091.310000
2154,2014-01-09,23:02:06.599667,9928.632000
2155,2014-01-09,23:02:19.320636,12720.969000
2156,2014-01-09,23:02:31.052918,11732.282000
2157,2014-01-09,23:02:42.999177,11946.259000
2158,2014-01-09,23:02:55.107765,12108.588000
2159,2014-01-09,23:03:04.889151,9781.386000
2160,2014-01-09,23:03:15.540670,10651.519000
2161,2014-01-09,23:03:27.421672,11881.002000
2162,2014-01-09,23:03:37.669287,10247.615000
2163,2014-01-09,23:03:49.009605,11340.318000
2164,2014-01-09,23:04:01.363795,12354.190000
2165,2014-01-09,23:04:12.913236,11549.441000
2166,2014-01-09,23:04:23.604836,10691.600000
2167,2014-01-09,23:04:34.742146,11137.310000
2168,2014-01-09,23:04:46.104368,11362.222000
2169,2014-01-09,23:04:57.305761,11201.393000
2170,2014-01-09,23:05:10.025821,12720.060000
2171,2014-01-09,23:05:18.981489,8955.668000
2172,2014-01-09,23:05:28.288261,9306.772000
2173,2014-01-09,23:05:38.506779,10218.518000
2174,2014-01-09,23:05:47.453354,8946.575000
2175,2014-01-09,23:05:56.197224,8743.870000
2176,2014-01-09,23:06:04.822820,8625.596000
2177,2014-01-09,23:06:14.587439,9764.619000
2178,2014-01-09,23:06:24.362277,9774.838000
2179,2014-01-09,23:06:34.245608,9883.331000
2180,2014-01-09,23:06:42.894565,8648.957000
2181,2014-01-09,23:06:52.149053,9254.488000
2182,2014-01-09,23:07:01.151793,9002.740000
2183,2014-01-09,23:07:10.481398,9329.605000
2184,2014-01-09,23:07:20.718989,10237.591000
2185,2014-01-09,23:07:31.080402,10361.413000
2186,2014-01-09,23:07:40.909952,9829.550000
2187,2014-01-09,23:07:49.349751,8439.799000
2188,2014-01-09,23:07:58.844429,9494.678000
2189,2014-01-09,23:08:07.790107,8945.678000
2190,2014-01-09,23:08:17.452752,9662.645000
2191,2014-01-09,23:08:27.406316,9953.564000
2192,2014-01-09,23:09:11.061906,43655.590000
2193,2014-01-09,23:09:21.117468,10055.562000
2194,2014-01-09,23:09:32.247869,11130.401000
2195,2014-01-09,23:09:42.261446,10013.577000
2196,2014-01-09,23:09:52.619928,10358.482000
2197,2014-01-09,23:10:02.268512,9648.584000
2198,2014-01-09,23:10:13.673037,11404.525000
2199,2014-01-09,23:10:26.155600,12482.563000
2200,2014-01-09,23:10:40.522054,14366.454000
2201,2014-01-09,23:10:51.038408,10516.354000
2202,2014-01-09,23:11:02.564822,11526.414000
2203,2014-01-09,23:11:11.787459,9222.637000
2204,2014-01-09,23:11:20.645135,8857.676000
2205,2014-01-09,23:11:31.280413,10635.278000
2206,2014-01-09,23:11:42.507081,11226.668000
2207,2014-01-09,23:11:53.256700,10749.619000
2208,2014-01-09,23:12:02.593131,9336.431000
2209,2014-01-09,23:12:11.561734,8968.603000
2210,2014-01-09,23:12:25.264991,13703.257000
2211,2014-01-09,23:12:34.085587,8820.596000
2212,2014-01-09,23:12:43.762109,9676.522000
2213,2014-01-09,23:13:37.143684,53381.575000
2214,2014-01-09,23:13:49.374307,12230.623000
2215,2014-01-09,23:14:03.784505,14410.198000
2216,2014-01-09,23:14:14.545168,10760.663000
2217,2014-01-10,17:12:35.424606,11081.293000
2218,2014-01-10,17:12:46.545001,11120.395000
